CountryWorldscopeList,CompanyNameOfficial,CompanyNameOfficialSource,CompanyNameOfficialNotes,ISIN,ISINSource,ISINNotes,WorldscopePermanentID,AccountingPeriodEndDate,CountryOfIncorporation,CountryOfIncorporationSource,CountryOfIncorporationNotes,Consolidation,ConsolidationSource,ConsolidationNotes,AccountingStandards,AccountingStandardsSource,AccountingStandardsNotes,ListingStatus,ListingStatusSource,ListingStatusNotes,ListingPrimary,ListingPrimarySource,ListingPrimaryNotes,SampleNoIFRSGermany2012,SampleNoIFRSGermany2020,SampleGermany2020,SampleNoIFRSUK2007,SampleNoIFRSUK2012,SampleNoIFRSUK2020
Germany,Bayer Aktiengesellschaft,1,,DE000BAY0017,1,,C28090140,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Württembergische Lebensversicherung Aktiengesellschaft,1,,DE0008405028,3,CS: source: DGAP,C280CM100,31/12/2020,Germany,1,,c,1,,IFRS,1,,0,2,CS: delisting 07/07/2015 (source: AR 2015),,,,,,1,,,
Germany,DEUTZ Aktiengesellschaft,1,,DE0006305006,1,,C28091880,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,E.ON SE,1,,DE000ENAG999,1,,C28090720,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,FUCHS PETROLUB SE,1,,DE000A3E5D64,1,,C280FC370,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Allianz SE,1,,DE0008404005,1,,C280L5420,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,KWS SAAT SE & Co. KGaA,1,,DE0007074007,1,,C28036000,30/06/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,AUDI Aktiengesellschaft,2,CS: 2020 AR not in registry,DE0006757008,3,CS: source: DGAP,C280B2570,31/12/2020,Germany,1,,c,1,CS: company website does not include a complete AR,IFRS,1,,0,3,CS: squeeze-out 16/11/2020 (source: DGAP),,,,,,1,,,
Germany,Brilliant Aktiengesellschaft,1,,DE0005272702,1,,C28005470,31/12/2020,Germany,1,,c,1,,Local,1,,2,2,,HAM Mittelstandsbörse Deutschland,2,,,1,1,,,
Germany,Bayerische Motoren Werke Aktiengesellschaft,1,,DE0005190003,1,,C28090920,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C28028400,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,ERLUS Aktiengesellschaft,1,,DE0005589006,3,CS: source: DGAP,C28028400,31/12/2020,Germany,1,,u,1,,Local,1,,0,2,CS: delisting 30/06/2016 (source: DGAP),,,,,1,1,,,
Germany,HeidelbergCement AG,1,,DE0006047004,1,,C28044090,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C28066900,31/03/2013,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Pilkington Deutschland AG,1,,DE0005588008,1,,C28066900,31/03/2020,Germany,1,,u,1,,Local,1,,2,1,"CS: delisting from Regulated Market Frankfurt, Berlin, München 10/02/2016 (source: AR 2016)",HAM Open Market,1,,,1,1,,,
Germany,,,,,,,C280BV710,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,AGROB Immobilien AG,1,,DE0005019004,1,,C280BV710,31/12/2020,Germany,1,,u,1,,Local,1,,1,2,,MUN Regulated Market,3,CS: source: DGAP,,1,1,,,
Germany,HOCHTIEF Aktiengesellschaft,1,,DE0006070006,1,,C28067430,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,DMG MORI AKTIENGESELLSCHAFT,1,,DE0005878003,1,,C280BV270,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,KUKA Aktiengesellschaft,1,,DE0006204407,1,,C28067620,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Continental Aktiengesellschaft,1,,DE0005439004,1,,C28093230,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,K+S Aktiengesellschaft,1,,DE000KSAG888,1,,C28067740,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Dierig Holding Aktiengesellschaft,1,,DE0005580005,1,,C28005190,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Beiersdorf Aktiengesellschaft,1,,DE0005200000,1,,C28065720,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,GEA Group Aktiengesellschaft,1,,DE0006602006,1,,C28090820,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,TUI AG,1,,DE000TUAG000,2,CS: ISIN in AR is wrong (DE000UAG000),C28092350,30/09/2020,Germany,1,,c,1,,IFRS,1,,1,2,,LON Main Market,2,CS: also HAN Regulated Market (source: Hannover Stock Exchange),,,1,,,
Germany,KSB SE & Co. KGaA,1,,DE0006292006,1,,C28068000,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,,,,,,,C280CG570,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Westag & Getalit Aktiengesellschaft,1,,DE0007775207,1,,C280BI610,31/12/2020,Germany,1,,u,1,,Local,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Bilfinger SE,1,,DE0005909006,1,,C28065860,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,1,,DE0008430026,1,,C28045250,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,thyssenkrupp AG,1,,DE0007500001,1,,C280D7630,30/09/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Salzgitter Aktiengesellschaft,1,,DE0006202005,1,,C28086030,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Südzucker AG,1,,DE0007297004,1,,C28081210,29/02/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C28044340,31/03/2013,Germany,1,,c,,,Local,,,2,2,,,,,1,,,,,
Germany,IKB Deutsche Industriebank Aktiengesellschaft,1,,DE0008063306,3,CS: source: DGAP; WS ISIN DE0002731429 relates to a profit participation certificate,C28044340,31/12/2020,Germany,1,,c,1,,Local,1,,0,2,CS: 100% owned by LSF6 Europe Financial Holdings (Lone Star); squeeze-out 25/01/2017 (source: DGAP),,,,,1,1,,,
Germany,Deutsche Lufthansa Aktiengesellschaft,1,,DE0008232125,1,,C28042450,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,GELSENWASSER AG,1,,DE0007760001,1,,C28043660,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Lechwerke AG,1,,DE0006458003,2,,C28044820,31/12/2020,Germany,1,,u,1,,Local,1,,2,2,,MUN m:access,2,,,1,1,,,
Germany,Rheinmetall Aktiengesellschaft,1,,DE0007030009,1,,C28069130,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,MAN SE,1,,DE0005937007,1,,C28090590,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Kirk Beauty One GmbH,1,CS: formerly Douglas Holding AG,DE0006099005,3,CS: source: DGAP,C28044260,30/09/2020,Germany,1,,c,1,,IFRS,1,,0,3,CS: squeeze-out 25/07/2013 (source: DGAP),,,,,,1,,,
Germany,EnBW Energie Baden-Württemberg AG,1,,DE0005220008,1,,C280A4810,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,HAMBORNER REIT AG,1,,DE000A3H2333,2,,C280AW570,31/12/2020,Germany,1,,u + u,1,,IFRS + Local,1,CS: IFRS FS and statutory German GAAP FS published on registry in the same filing,1,2,,FRA Prime Standard,2,,,,1,,,
Germany,Leifheit Aktiengesellschaft,1,,DE0006464506,1,,C280BV520,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C28005240,31/12/2012,Germany,1,,c,,,Local,,,2,2,,,,,1,,,,,
Germany,STINAG Stuttgart Invest AG,1,,DE0007318008,1,,C28005240,31/12/2020,Germany,1,,c,1,,Local,1,,2,2,,STU Freiverkehr Plus,2,CS: also MUN m:access,,1,1,,,
Germany,,,,,,,C280B2810,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Einbecker Brauhaus Aktiengesellschaft,1,,DE0006058001,1,,C280B2810,31/12/2020,Germany,1,,u,1,,Local,1,,2,1,,HAN Mittelstandsbörse Deutschland,1,,,1,1,,,
Germany,Norddeutsche Steingut Aktiengesellschaft,1,,DE0006770001,1,,C28046140,31/12/2020,Germany,1,,c,1,,Local,1,,2,3,"CS: Open Market Berlin, Hamburg, Hannover, Stuttgart (source: DGAP)",HAM Mittelstandsbörse Deutschland,1,,,1,1,,,
Germany,Kulmbacher Brauerei Aktien-Gesellschaft,1,,DE0007007007,1,,C28026840,31/12/2020,Germany,1,,c,1,,IFRS,1,,2,2,,MUN m:access,2,,,,1,,,
Germany,ADLER Real Estate Aktiengesellschaft,1,,DE0005008007,1,,C280B2530,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,LEONI AG,1,,DE0005408884,1,,C280BV570,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Hasen-Immobilien Aktiengesellschaft,1,,DE000A1X3RR8,1,,C280UP060,31/12/2020,Germany,1,,c,1,,IFRS,1,,2,1,,MUN m:access,1,,,,1,,,
Germany,Porsche Automobil Holding SE,1,,DE000PAH0038,1,,C28069010,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Deutsche Real Estate Aktiengesellschaft,1,,DE0008055021,1,,C280B2860,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Oldenburgische Landesbank Aktiengesellschaft,1,,DE0008086000,3,CS: source: DGAP,C280BV420,31/12/2020,Germany,1,,u,1,,Local,1,,0,2,CS: squeeze-out 27/06/2018 (source: AR 2018),,,,,1,1,,,
Germany,Wüstenrot & Württembergische AG,1,,DE0008051004,1,,C280E8430,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C28026750,31/12/2012,Germany,1,,u + c,,"CS: WS's total assets are from the unconsolidated FS, but there are consolidated FS on the registry",Local + IFRS,,,,,,,,,1,,,,,
Germany,Alexanderwerk Aktiengesellschaft,1,,DE0005032007,1,,C28026750,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,2,,DUS Regulated Market,2,CS: also BER Regulated Market,,,1,,,
Germany,MATERNUS-Kliniken-Aktiengesellschaft,1,,DE0006044001,1,,C28028460,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,PARK & Bellheimer AG,1,,DE0006902000,1,,C28036060,31/12/2020,Germany,1,,c,1,,IFRS,1,,2,3,"CS: Open Market Frankfurt (Basic Board), Stuttgart, Düsseldorf (source: DGAP); no ad-hoc news with listing info after balance sheet date on DGAP, but company still listed in Frankfurt in 2022 (source: Frankfurt Stock Exchange)",FRA Basic Board,4,,,,1,,,
Germany,Pittler Maschinenfabrik Aktiengesellschaft,1,,DE0006925001,1,,C28046230,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Beta Systems Software Aktiengesellschaft,1,,DE000A2BPP88,1,,C280A5250,30/09/2020,Germany,1,,c,1,,IFRS,1,,2,1,,FRA Scale,1,,,,1,,,
Germany,a.a.a. aktiengesellschaft allgemeine anlageverwaltung,1,,DE0007228009,1,,C280B2500,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,,,,,,,C280B3230,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,FRIWO AG,1,,DE0006201106,1,,C280UG240,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,,,,,,,C280B2650,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Bochum-Gelsenkirchener Straßenbahnen Aktiengesellschaft,1,,DE0008216003,3,CS: source: DGAP,C280B2650,31/12/2020,Germany,1,,u,1,,Local,1,,0,3,CS: squeeze-out 25/10/2016 (source: DGAP),,,,,1,1,,,
Germany,,,,,,,C28035810,31/03/2013,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Dahlbusch Aktiengesellschaft,1,,DE0005213003,3,CS: source: DGAP,C28035810,31/03/2020,Germany,1,,u,1,,Local,1,,0,8,CS: source: www.vzfk.de,,,,,1,1,,,
Germany,,,,,,,C28030680,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,1,,DE0008041005,1,,C28030680,31/12/2020,Germany,1,,u,1,,Local,1,,2,3,"CS: Open Market Berlin, Düsseldorf, Frankfurt (Basic Board), Hamburg, München, Stuttgart, Tradegate (source: DGAP)",FRA Basic Board,4,,,1,1,,,
Germany,,,CS: Colonia Real Estate AG,,,,C280B2990,31/12/2012,Germany,1,,c,,,IFRS,,,2,2,,,,,1,,,,,
Germany,TAG Colonia-Immobilien AG,1,,DE0006338007,3,CS: source: DGAP,C280B2990,31/12/2020,Germany,1,,u,1,,Local,1,,0,3,CS: delisting 27/10/2016 (source: DGAP),,,,,1,1,,,
Germany,,,,,,,C280B3130,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Gigaset AG,1,,DE0005156004,1,,C28063440,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C280FF720,30/09/2013,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Eisen- und Hüttenwerke Aktiengesellschaft,1,,DE0005658009,1,,C280FF720,30/09/2020,Germany,1,,u,1,,Local,1,,1,1,,FRA General Standard,1,,,1,1,,,
Germany,,,,,,,C28030690,30/09/2013,Germany,1,,c,,,Local,,,2,2,,,,,1,,,,,
Germany,Dinkelacker Aktiengesellschaft,1,,DE0005538300,1,,C28030690,30/09/2020,Germany,1,,c,1,,Local,1,,2,2,,STU Freiverkehr Plus,2,,,1,1,,,
Germany,McKesson Europe AG,1,CS: formerly Celesio AG,DE000CLS1001,1,,C280BV170,31/03/2020,Germany,1,,c,1,,IFRS,1,,2,4,CS: delisting from most exchanges by 26/04/2017 according to company website; only listed in Open Market Hamburg on balance sheet date,HAM Open Market,1,,,,1,,,
Germany,,,,,,,C280UO910,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Hamburger Getreide-Lagerhaus Aktiengesellschaft,2,CS: 2020 AR not in registry,DE0006011505,3,CS: source: DGAP,C280UO910,31/12/2020,Germany,1,,u,1,,Local,9,"CS: 2020 AR on company website does not contain notes, but 2019 AR is Local and 2019 total assets in 2019 AR and 2020 AR are the same",0,4,"CS: ""Seit August 2018 sind wir nicht mehr börsennotiert.""",,,,,1,1,,,
Germany,ADM Hamburg Aktiengesellschaft,1,,DE0007269003,1,,C28046170,31/12/2020,Germany,1,,c,1,,Local,1,,2,3,"CS: Open Market Berlin, Hamburg (Mittelstandsbörse Deutschland), Hannover, München, Stuttgart, Frankfurt (source: DGAP); no ad-hoc news after balance sheet date, but company still listed in Hamburg in 2022 (source: Hamburg Stock Exchange)",HAM Mittelstandsbörse Deutschland,1,CS: also FRA Basic Board,,1,1,,,
Germany,,,,,,,C280FM330,31/12/2012,Germany,1,,c,,,Local,,,2,2,,,,,1,,,,,
Germany,Bayerische Gewerbebau AG,1,,DE0006569007,3,CS: source: DGAP,C280FM330,31/12/2020,Germany,1,,c,1,CS: voluntary consolidated FS published on company website but not on registry; total assets in WS is from consolidated FS,Local,1,,0,2,"CS: delisting 30/06/2016; ""Die Aktien der Gesellschaft werden nach dem am 30. Juni 2016 durchgeführten Delisting vom Freiverkehr der Börse München an keiner Börse gehandelt.""",,,,,1,1,,,
Germany,,,,,,,C28046330,31/12/2012,Germany,1,,c,,,Local,,,0,2,CS: delisting 01/07/2012; source: AR in PDF format (the information is not available in the FS published on registry),,,,1,,,,,
Germany,H&R GmbH & Co. KGaA,1,,DE000A2E4T77,1,,C28028570,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C280UG510,31/12/2012,Germany,1,,c,,,Local,,,2,2,"CS: ""Entry Standard""",,,,1,,,,,
Germany,KHD Humboldt Wedag International AG,1,,DE0006578008,1,,C280B5640,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,,,,,,,C280B4860,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Allgemeine Gold- und Silberscheideanstalt Aktiengesellschaft,1,,DE0005038509,3,CS: source: DGAP,C280B4860,31/12/2020,Germany,1,,u,1,,Local,1,,2,3,CS: source: DGAP,MUN Open Market,3,CS: source: DGAP,,1,1,,,
Germany,PAUL HARTMANN AG,1,,DE0007474041,1,,C28046210,31/12/2020,Germany,1,,c,1,,IFRS,1,,2,3,"CS: Open Market Düsseldorf, Frankfurt (Basic Board), München, Stuttgart, Tradegate (source: DGAP)",FRA Basic Board,4,,,,1,,,
Germany,Progress-Werk Oberkirch Aktiengesellschaft,1,,DE0006968001,1,,C28026870,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C280B4930,30/09/2013,Germany,1,,c,,,Local,,,2,2,CS: source: AR in PDF format (the information is not available in the consolidated FS published on registry),,,,1,,,,,
Germany,Cloppenburg Automobil SE,1,,DE0005015606,3,CS: source: DGAP,C280B4930,30/09/2020,Germany,1,,c,1,,Local,1,,0,4,"CS: delisting 31/03/2015; ""Die Notierung der Cloppenburg Automobil SE Aktie im allgemeinen Freiverkehr der Börse Düsseldorf wurde zum 31.03.2015 eingestellt.""",,,,,1,1,,,
Germany,Schumag Aktiengesellschaft,1,,DE0007216707,1,,C28026860,30/09/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Koenig & Bauer AG,1,,DE0007193500,1,,C28029590,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Drägerwerk AG & Co. KGaA,1,,DE0005550636,1,,C28066540,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Albis Leasing AG,1,,DE0006569403,1,,C280L3610,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,7C Solarparken AG,1,,DE000A11QW68,1,,C280AZ790,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,,,,,,,C280BK270,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Dr. Hönle Aktiengesellschaft,1,,DE0005157101,1,,C280AA130,30/09/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Deutsche Börse Aktiengesellschaft,1,,DE0005810055,1,,C280CA730,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,CS: co.don Aktiengesellschaft,,,,C280AP580,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,co.don Aktiengesellschaft,1,,DE000A3E5C08,1,,C280AP580,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,2,,FRA General Standard,2,,,,1,,,
Germany,OHB SE,1,,DE0005936124,1,,C280BK790,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,LS telcom Aktiengesellschaft,1,,DE0005754402,1,,C280BK640,30/09/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Pulsion Medical Systems SE,1,,DE0005487904,1,,C280CD640,31/12/2020,Germany,1,,u,1,,Local,1,,2,2,CS: delisting from Regulated Market 30/12/2014,MUN Open Market,3,CS: sources: DGAP and Munich Stock Exchange,,,1,,,
Germany,Nordex SE,1,,DE000A0D6554,1,,C280CD620,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Müller - Die lila Logistik SE,1,,DE0006214687,1,,C280CE560,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Bertelsmann SE & Co. KGaA,1,,,2,CS: WS ISIN DE0005229942 relates to a profit participation certificate,C2802CF00,31/12/2020,Germany,1,,c,1,,IFRS,1,,3,2,"CS: ""§ 315e HGB""; ""Die Bertelsmann SE & Co. KGaA ist eine kapitalmarktorientierte, nicht börsennotierte Kommanditgesellschaft auf Aktien.""",,,,,,1,,,
Germany,MS Industrie AG,1,,DE0005855183,1,,C28061910,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA General Standard,1,,,,1,,,
Germany,Fraport AG Frankfurt Airport Services Worldwide,1,,DE0005773303,1,,C28043470,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,,,,,C28077480,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,UmweltBank Aktiengesellschaft,1,,DE0005570808,1,,C28077480,31/12/2020,Germany,1,,u,1,,Local,1,,2,1,,MUN m:access,1,,,1,1,,,
Germany,Homag Group AG,1,,DE0005297204,1,,C280DKG00,31/12/2020,Germany,1,,u,1,,Local,1,,2,3,"CS: Open Market Berlin, Düsseldorf, Frankfurt (Basic Board), Hamburg, Hannover, München, Stuttgart, Tradegate (source: DGAP)",FRA Basic Board,4,"CS: ""Die HOMAG Aktie notiert im Basic Board.""",,1,1,,,
Germany,init innovation in traffic systems SE,1,,DE0005759807,1,,C28053710,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,,,CS: HYDROTEC Gesellschaft für Wassertechnik Aktiengesellschaft,,,,C280CF960,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,,,,,,,C280KIG00,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,SPOBAG Aktiengesellschaft,1,,DE0005490601,1,,C280KIG00,31/12/2020,Germany,1,,u,1,,Local,1,,1,1,,FRA General Standard,1,,,1,1,,,
Germany,,,,,,,C2800UA00,30/09/2013,Germany,1,,u,,,Local,,,2,2,,,,,1,,,,,
Germany,UNIPROF Real Estate Holding AG,1,,DE0005509129,1,,C280BM630,31/12/2020,Germany,1,,u,1,,Local,1,,1,1,,FRA General Standard,1,,,1,1,,,
Germany,,,,,,,C280CF950,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,Regenbogen AG,1,,DE0008009564,1,,C280CF950,31/12/2020,Germany,1,,u,1,,Local,1,,2,3,"CS: Open Market Berlin, Düsseldorf, Frankfurt (Basic Board), Stuttgart (source: DGAP)",FRA Basic Board,4,,,1,1,,,
Germany,Aareal Bank AG,1,,DE0005408116,1,,C280NN000,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,Lakestar SPAC I SE,2,,LU2290523658,2,CS: AR 2021 (HomeToGo SE),C280Y11M0,31/12/2020,Luxembourg,2,,c,1,,IFRS,1,,0,2,CS: IPO 22/02/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
Germany,Vodafone Towers Germany GmbH,2,CS: 2020 AR not in registry; subsequently Vantage Towers AG,DE000A3H3LL2,1,,C280Y11N0,31/03/2020,Germany,1,,u + u,1,,IFRS + Local,1,,0,1,CS: IPO 18/03/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
Germany,Friedrich Vorwerk Group SE,1,,DE000A255F11,1,,C280Y11V0,31/12/2020,Germany,1,,c,1,,IFRS,1,,0,1,CS: IPO 25/03/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
Germany,MYT Netherlands Parent B.V.,2,,NL00150005X6,8,CS: source: Deutsche Bank Depositary Receipt Services; Depositary Receipt ISIN: US55406W1036; NYSE symbol MYTE,C280Y11I0,30/06/2020,Netherlands,2,"CS: ""We are incorporated and currently existing under the laws of the Netherlands.""; registered office is in Germany",c,1,,IFRS,1,,0,2,CS: IPO 21/01/2021 (source: company website),,,,,,1,,,
Germany,Uniper SE,1,,DE000UNSE018,1,,C280H7540,31/12/2020,Germany,1,,c,1,,IFRS,1,,1,1,,FRA Prime Standard,1,,,,1,,,
Germany,SYNLAB AG,1,,DE000A2TSL71,1,,C280Y1060,31/12/2020,Germany,1,,u,1,,Local,1,,0,1,CS: IPO 30/04/2021 (source: Frankfurt Stock Exchange),,,,,1,1,,,
Germany,,,CS: 2012 AR not in registry,,,,C280MR300,31/12/2012,Germany,1,,u,,,Local,,,,,,,,,1,,,,,
Germany,KATEK SE,1,,DE000A2TSQH7,1,,C280Y1040,31/12/2020,Germany,1,,c,1,,IFRS,1,,0,1,CS: IPO 04/05/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
Germany,PP Pharma HoldCo GmbH,1,CS: APONTIS PHARMA,DE000A3CMGM5,3,CS: source: DGAP,C280Y10C0,31/12/2020,Germany,1,,c,1,"CS: voluntary consolidated FS published on company website but not on registry; total assets in WS is from consolidated FS (less ""Aktive latente Steuern"")",Local,1,,0,1,CS: IPO 11/05/2021 (source: Frankfurt Stock Exchange),,,,,1,1,,,
Germany,Linus Digital Finance AG,1,,DE000A2QRHL6,1,,C280Y10S0,31/12/2020,Germany,1,,c,1,CS: consolidated FS published on company website but not on registry; total assets in WS is from consolidated FS,IFRS,1,,0,1,CS: IPO 19/05/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
Germany,Marcel Lux IV SARL,2,,LU2333210958,2,CS: AR 2021 (SUSE S.A.),C280Y1080,31/10/2020,Luxembourg,2,,c,1,,IFRS,1,,0,2,CS: IPO 19/05/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
Germany,hGears Holding GmbH,1,,DE000A3CMGN3,1,,C280Y1090,31/12/2020,Germany,1,,c,1,,IFRS,1,,0,1,CS: IPO 21/05/2021 (source: Frankfurt Stock Exchange),,,,,,1,,,
